CityCode,RegionCode,CityName,RegionId
51594,ny ,West Camp,90309C1C-8ECA-4547-8BED-AF1971862131
51595,ny ,West Kill,90309C1C-8ECA-4547-8BED-AF1971862131
51596,ny ,Willow,90309C1C-8ECA-4547-8BED-AF1971862131
51597,ny ,Billings,90309C1C-8ECA-4547-8BED-AF1971862131
51598,ny ,Chelsea,90309C1C-8ECA-4547-8BED-AF1971862131
51599,ny ,Clintondale,90309C1C-8ECA-4547-8BED-AF1971862131
51600,ny ,Copake Falls,90309C1C-8ECA-4547-8BED-AF1971862131
51601,ny ,Glenham,90309C1C-8ECA-4547-8BED-AF1971862131
51602,ny ,Hughsonville,90309C1C-8ECA-4547-8BED-AF1971862131
51603,ny ,Plattekill,90309C1C-8ECA-4547-8BED-AF1971862131
51604,ny ,Salisbury Mills,90309C1C-8ECA-4547-8BED-AF1971862131
51605,ny ,Walker Valley,90309C1C-8ECA-4547-8BED-AF1971862131
51606,ny ,Wassaic,90309C1C-8ECA-4547-8BED-AF1971862131
51607,ny ,Barryville,90309C1C-8ECA-4547-8BED-AF1971862131
51608,ny ,Burlingham,90309C1C-8ECA-4547-8BED-AF1971862131
51609,ny ,Callicoon Center,90309C1C-8ECA-4547-8BED-AF1971862131
51610,ny ,Cochecton,90309C1C-8ECA-4547-8BED-AF1971862131
51611,ny ,Cochecton Center,90309C1C-8ECA-4547-8BED-AF1971862131
51612,ny ,Cuddebackville,90309C1C-8ECA-4547-8BED-AF1971862131
51613,ny ,Fremont Center,90309C1C-8ECA-4547-8BED-AF1971862131
51614,ny ,Glen Spey,90309C1C-8ECA-4547-8BED-AF1971862131
51615,ny ,Glen Wild,90309C1C-8ECA-4547-8BED-AF1971862131
51616,ny ,Grahamsville,90309C1C-8ECA-4547-8BED-AF1971862131
51617,ny ,Hankins,90309C1C-8ECA-4547-8BED-AF1971862131
51618,ny ,Harris,90309C1C-8ECA-4547-8BED-AF1971862131
51619,ny ,Highland Lake,90309C1C-8ECA-4547-8BED-AF1971862131
51620,ny ,Hortonville,90309C1C-8ECA-4547-8BED-AF1971862131
51621,ny ,Kenoza Lake,90309C1C-8ECA-4547-8BED-AF1971862131
51622,ny ,Kiamesha Lake,90309C1C-8ECA-4547-8BED-AF1971862131
51623,ny ,Lake Huntington,90309C1C-8ECA-4547-8BED-AF1971862131
51624,ny ,Mongaup Valley,90309C1C-8ECA-4547-8BED-AF1971862131
51625,ny ,Mountain Dale,90309C1C-8ECA-4547-8BED-AF1971862131
51626,ny ,Neversink,90309C1C-8ECA-4547-8BED-AF1971862131
51627,ny ,North Branch,90309C1C-8ECA-4547-8BED-AF1971862131
51628,ny ,Obernburg,90309C1C-8ECA-4547-8BED-AF1971862131
51629,ny ,Parksville,90309C1C-8ECA-4547-8BED-AF1971862131
51630,ny ,Phillipsport,90309C1C-8ECA-4547-8BED-AF1971862131
51631,ny ,Pond Eddy,90309C1C-8ECA-4547-8BED-AF1971862131
51632,ny ,Forestburgh,90309C1C-8ECA-4547-8BED-AF1971862131
51633,ny ,Smallwood,90309C1C-8ECA-4547-8BED-AF1971862131
51634,ny ,Sparrow Bush,90309C1C-8ECA-4547-8BED-AF1971862131
51635,ny ,Summitville,90309C1C-8ECA-4547-8BED-AF1971862131
51636,ny ,Thompsonville,90309C1C-8ECA-4547-8BED-AF1971862131
51637,ny ,Westbrookville,90309C1C-8ECA-4547-8BED-AF1971862131
51638,ny ,White Sulphur Springs,90309C1C-8ECA-4547-8BED-AF1971862131
51639,ny ,Woodbourne,90309C1C-8ECA-4547-8BED-AF1971862131
51640,ny ,Woodridge,90309C1C-8ECA-4547-8BED-AF1971862131
51641,ny ,Youngsville,90309C1C-8ECA-4547-8BED-AF1971862131
51642,ny ,Yulan,90309C1C-8ECA-4547-8BED-AF1971862131
51643,ny ,Athol,90309C1C-8ECA-4547-8BED-AF1971862131
51644,ny ,Bakers Mills,90309C1C-8ECA-4547-8BED-AF1971862131
51645,ny ,Brant Lake,90309C1C-8ECA-4547-8BED-AF1971862131
51646,ny ,Diamond Point,90309C1C-8ECA-4547-8BED-AF1971862131
51647,ny ,Greenfield Center,90309C1C-8ECA-4547-8BED-AF1971862131
51648,ny ,Hague,90309C1C-8ECA-4547-8BED-AF1971862131
51649,ny ,Johnsburg,90309C1C-8ECA-4547-8BED-AF1971862131
51650,ny ,Long Lake,90309C1C-8ECA-4547-8BED-AF1971862131
51651,ny ,Middle Grove,90309C1C-8ECA-4547-8BED-AF1971862131
51652,ny ,Minerva,90309C1C-8ECA-4547-8BED-AF1971862131
51653,ny ,Newcomb,90309C1C-8ECA-4547-8BED-AF1971862131
51655,ny ,North Creek,90309C1C-8ECA-4547-8BED-AF1971862131
51656,ny ,North Hudson,90309C1C-8ECA-4547-8BED-AF1971862131
51657,ny ,North River,90309C1C-8ECA-4547-8BED-AF1971862131
51658,ny ,Paradox,90309C1C-8ECA-4547-8BED-AF1971862131
51659,ny ,Porter Corners,90309C1C-8ECA-4547-8BED-AF1971862131
51660,ny ,Riparius,90309C1C-8ECA-4547-8BED-AF1971862131
51661,ny ,Rock City Falls,90309C1C-8ECA-4547-8BED-AF1971862131
51662,ny ,Sabael,90309C1C-8ECA-4547-8BED-AF1971862131
51663,ny ,Schuylerville,90309C1C-8ECA-4547-8BED-AF1971862131
51664,ny ,Severance,90309C1C-8ECA-4547-8BED-AF1971862131
51665,ny ,Stony Creek,90309C1C-8ECA-4547-8BED-AF1971862131
51668,ny ,Victory Mills,90309C1C-8ECA-4547-8BED-AF1971862131
51669,ny ,Wevertown,90309C1C-8ECA-4547-8BED-AF1971862131
51670,ny ,Altona,90309C1C-8ECA-4547-8BED-AF1971862131
51671,ny ,Au Sable Forks,90309C1C-8ECA-4547-8BED-AF1971862131
51672,ny ,Bloomingdale,90309C1C-8ECA-4547-8BED-AF1971862131
51673,ny ,Brainardsville,90309C1C-8ECA-4547-8BED-AF1971862131
51674,ny ,Burke,90309C1C-8ECA-4547-8BED-AF1971862131
51675,ny ,Cadyville,90309C1C-8ECA-4547-8BED-AF1971862131
51676,ny ,Chateaugay,90309C1C-8ECA-4547-8BED-AF1971862131
51677,ny ,Childwold,90309C1C-8ECA-4547-8BED-AF1971862131
51678,ny ,Constable,90309C1C-8ECA-4547-8BED-AF1971862131
51679,ny ,Dannemora,90309C1C-8ECA-4547-8BED-AF1971862131
51680,ny ,Dickinson Center,90309C1C-8ECA-4547-8BED-AF1971862131
51681,ny ,Ellenburg,90309C1C-8ECA-4547-8BED-AF1971862131
51682,ny ,Ellenburg Center,90309C1C-8ECA-4547-8BED-AF1971862131
51683,ny ,Ellenburg Depot,90309C1C-8ECA-4547-8BED-AF1971862131
51684,ny ,Essex,90309C1C-8ECA-4547-8BED-AF1971862131
51685,ny ,Jay,90309C1C-8ECA-4547-8BED-AF1971862131
51686,ny ,Keene,90309C1C-8ECA-4547-8BED-AF1971862131
51687,ny ,Lake Clear,90309C1C-8ECA-4547-8BED-AF1971862131
51688,ny ,Lawrenceville,90309C1C-8ECA-4547-8BED-AF1971862131
51689,ny ,Lyon Mountain,90309C1C-8ECA-4547-8BED-AF1971862131
51693,ny ,Mineville,90309C1C-8ECA-4547-8BED-AF1971862131
51694,ny ,Moira,90309C1C-8ECA-4547-8BED-AF1971862131
51695,ny ,Mooers,90309C1C-8ECA-4547-8BED-AF1971862131
51696,ny ,Mooers Forks,90309C1C-8ECA-4547-8BED-AF1971862131
51697,ny ,Moriah,90309C1C-8ECA-4547-8BED-AF1971862131
51698,ny ,Moriah Center,90309C1C-8ECA-4547-8BED-AF1971862131
51699,ny ,New Russia,90309C1C-8ECA-4547-8BED-AF1971862131
51700,ny ,North Bangor,90309C1C-8ECA-4547-8BED-AF1971862131
51701,ny ,North Lawrence,90309C1C-8ECA-4547-8BED-AF1971862131
51702,ny ,Owls Head,90309C1C-8ECA-4547-8BED-AF1971862131
51703,ny ,Piercefield,90309C1C-8ECA-4547-8BED-AF1971862131
51704,ny ,Port Kent,90309C1C-8ECA-4547-8BED-AF1971862131
51705,ny ,Redford,90309C1C-8ECA-4547-8BED-AF1971862131
51706,ny ,Saranac,90309C1C-8ECA-4547-8BED-AF1971862131
51707,ny ,Schuyler Falls,90309C1C-8ECA-4547-8BED-AF1971862131
51708,ny ,Upper Jay,90309C1C-8ECA-4547-8BED-AF1971862131
51709,ny ,Vermontville,90309C1C-8ECA-4547-8BED-AF1971862131
51710,ny ,West Chazy,90309C1C-8ECA-4547-8BED-AF1971862131
51711,ny ,Whippleville,90309C1C-8ECA-4547-8BED-AF1971862131
51712,ny ,Witherbee,90309C1C-8ECA-4547-8BED-AF1971862131
51713,ny ,Bernhards Bay,90309C1C-8ECA-4547-8BED-AF1971862131
51714,ny ,Cato,90309C1C-8ECA-4547-8BED-AF1971862131
51715,ny ,Cayuga,90309C1C-8ECA-4547-8BED-AF1971862131
51716,ny ,Cleveland,90309C1C-8ECA-4547-8BED-AF1971862131
51717,ny ,Clockville,90309C1C-8ECA-4547-8BED-AF1971862131
51718,ny ,Constantia,90309C1C-8ECA-4547-8BED-AF1971862131
51719,ny ,Delphi Falls,90309C1C-8ECA-4547-8BED-AF1971862131
51720,ny ,Truxton,90309C1C-8ECA-4547-8BED-AF1971862131
51721,ny ,Erieville,90309C1C-8ECA-4547-8BED-AF1971862131
51722,ny ,Etna,90309C1C-8ECA-4547-8BED-AF1971862131
51723,ny ,Fabius,90309C1C-8ECA-4547-8BED-AF1971862131
51724,ny ,Freeville,90309C1C-8ECA-4547-8BED-AF1971862131
51725,ny ,Georgetown,90309C1C-8ECA-4547-8BED-AF1971862131
51726,ny ,Groton,90309C1C-8ECA-4547-8BED-AF1971862131
51727,ny ,Kirkville,90309C1C-8ECA-4547-8BED-AF1971862131
51728,ny ,Little York,90309C1C-8ECA-4547-8BED-AF1971862131
51729,ny ,Locke,90309C1C-8ECA-4547-8BED-AF1971862131
51730,ny ,Lycoming,90309C1C-8ECA-4547-8BED-AF1971862131
51731,ny ,Mallory,90309C1C-8ECA-4547-8BED-AF1971862131
51732,ny ,Maple View,90309C1C-8ECA-4547-8BED-AF1971862131
51733,ny ,Marietta,90309C1C-8ECA-4547-8BED-AF1971862131
51734,ny ,Martville,90309C1C-8ECA-4547-8BED-AF1971862131
51735,ny ,Meridian,90309C1C-8ECA-4547-8BED-AF1971862131
51736,ny ,Minetto,90309C1C-8ECA-4547-8BED-AF1971862131
51737,ny ,Mottville,90309C1C-8ECA-4547-8BED-AF1971862131
51738,ny ,Nedrow,90309C1C-8ECA-4547-8BED-AF1971862131
51739,ny ,New Haven,90309C1C-8ECA-4547-8BED-AF1971862131
51740,ny ,New Woodstock,90309C1C-8ECA-4547-8BED-AF1971862131
51741,ny ,North Bay,90309C1C-8ECA-4547-8BED-AF1971862131
51742,ny ,North Pitcher,90309C1C-8ECA-4547-8BED-AF1971862131
51743,ny ,Pennellville,90309C1C-8ECA-4547-8BED-AF1971862131
51744,ny ,Peterboro,90309C1C-8ECA-4547-8BED-AF1971862131
51745,ny ,Pitcher,90309C1C-8ECA-4547-8BED-AF1971862131
51746,ny ,Pompey,90309C1C-8ECA-4547-8BED-AF1971862131
51747,ny ,Preble,90309C1C-8ECA-4547-8BED-AF1971862131
51748,ny ,Richland,90309C1C-8ECA-4547-8BED-AF1971862131
51749,ny ,South Butler,90309C1C-8ECA-4547-8BED-AF1971862131
51750,ny ,South Otselic,90309C1C-8ECA-4547-8BED-AF1971862131
51751,ny ,Sterling,90309C1C-8ECA-4547-8BED-AF1971862131
51752,ny ,Sylvan Beach,90309C1C-8ECA-4547-8BED-AF1971862131
51754,ny ,Verona Beach,90309C1C-8ECA-4547-8BED-AF1971862131
51755,ny ,Warners,90309C1C-8ECA-4547-8BED-AF1971862131
51756,ny ,West Monroe,90309C1C-8ECA-4547-8BED-AF1971862131
51757,ny ,Alder Creek,90309C1C-8ECA-4547-8BED-AF1971862131
51758,ny ,Altmar,90309C1C-8ECA-4547-8BED-AF1971862131
51759,ny ,Beaver Falls,90309C1C-8ECA-4547-8BED-AF1971862131
51760,ny ,Brantingham,90309C1C-8ECA-4547-8BED-AF1971862131
51761,ny ,Glenfield,90309C1C-8ECA-4547-8BED-AF1971862131
51762,ny ,Brookfield,90309C1C-8ECA-4547-8BED-AF1971862131
51763,ny ,Burlington Flats,90309C1C-8ECA-4547-8BED-AF1971862131
51764,ny ,Clark Mills,90309C1C-8ECA-4547-8BED-AF1971862131
51765,ny ,Clayville,90309C1C-8ECA-4547-8BED-AF1971862131
51766,ny ,Cold Brook,90309C1C-8ECA-4547-8BED-AF1971862131
51767,ny ,Constableville,90309C1C-8ECA-4547-8BED-AF1971862131
51768,ny ,Deansboro,90309C1C-8ECA-4547-8BED-AF1971862131
51769,ny ,Eagle Bay,90309C1C-8ECA-4547-8BED-AF1971862131
51770,ny ,East Springfield,90309C1C-8ECA-4547-8BED-AF1971862131
51771,ny ,Eaton,90309C1C-8ECA-4547-8BED-AF1971862131
51772,ny ,Fly Creek,90309C1C-8ECA-4547-8BED-AF1971862131
51773,ny ,Forestport,90309C1C-8ECA-4547-8BED-AF1971862131
51774,ny ,Franklin Springs,90309C1C-8ECA-4547-8BED-AF1971862131
51775,ny ,Garrattsville,90309C1C-8ECA-4547-8BED-AF1971862131
51778,ny ,Greig,90309C1C-8ECA-4547-8BED-AF1971862131
51779,ny ,Hartwick,90309C1C-8ECA-4547-8BED-AF1971862131
51780,ny ,Hinckley,90309C1C-8ECA-4547-8BED-AF1971862131
51782,ny ,Holland Patent,90309C1C-8ECA-4547-8BED-AF1971862131
51783,ny ,Hubbardsville,90309C1C-8ECA-4547-8BED-AF1971862131
51784,ny ,Inlet,90309C1C-8ECA-4547-8BED-AF1971862131
51785,ny ,Knoxboro,90309C1C-8ECA-4547-8BED-AF1971862131
51786,ny ,Lee Center,90309C1C-8ECA-4547-8BED-AF1971862131
51787,ny ,Leonardsville,90309C1C-8ECA-4547-8BED-AF1971862131
51788,ny ,Martinsburg,90309C1C-8ECA-4547-8BED-AF1971862131
51789,ny ,Middleville,90309C1C-8ECA-4547-8BED-AF1971862131
51790,ny ,Nelliston,90309C1C-8ECA-4547-8BED-AF1971862131
51791,ny ,New Lisbon,90309C1C-8ECA-4547-8BED-AF1971862131
51793,ny ,North Brookfield,90309C1C-8ECA-4547-8BED-AF1971862131
51794,ny ,Orwell,90309C1C-8ECA-4547-8BED-AF1971862131
51795,ny ,Poland,90309C1C-8ECA-4547-8BED-AF1971862131
51796,ny ,Port Leyden,90309C1C-8ECA-4547-8BED-AF1971862131
51797,ny ,Prospect,90309C1C-8ECA-4547-8BED-AF1971862131
51798,ny ,Redfield,90309C1C-8ECA-4547-8BED-AF1971862131
51799,ny ,Roseboom,90309C1C-8ECA-4547-8BED-AF1971862131
51800,ny ,Salisbury Center,90309C1C-8ECA-4547-8BED-AF1971862131
51801,ny ,Schuyler Lake,90309C1C-8ECA-4547-8BED-AF1971862131
51802,ny ,Sharon Springs,90309C1C-8ECA-4547-8BED-AF1971862131
51803,ny ,Sherburne,90309C1C-8ECA-4547-8BED-AF1971862131
51804,ny ,Solsville,90309C1C-8ECA-4547-8BED-AF1971862131
51805,ny ,Springfield Center,90309C1C-8ECA-4547-8BED-AF1971862131
51806,ny ,Stittville,90309C1C-8ECA-4547-8BED-AF1971862131
51807,ny ,Stratford,90309C1C-8ECA-4547-8BED-AF1971862131
51808,ny ,Taberg,90309C1C-8ECA-4547-8BED-AF1971862131
51809,ny ,Thendara,90309C1C-8ECA-4547-8BED-AF1971862131
51810,ny ,Turin,90309C1C-8ECA-4547-8BED-AF1971862131
51811,ny ,Van Hornesville,90309C1C-8ECA-4547-8BED-AF1971862131
51812,ny ,Vernon Center,90309C1C-8ECA-4547-8BED-AF1971862131
51813,ny ,West Burlington,90309C1C-8ECA-4547-8BED-AF1971862131
51814,ny ,Westdale,90309C1C-8ECA-4547-8BED-AF1971862131
51815,ny ,West Eaton,90309C1C-8ECA-4547-8BED-AF1971862131
51816,ny ,West Edmeston,90309C1C-8ECA-4547-8BED-AF1971862131
51817,ny ,Westernville,90309C1C-8ECA-4547-8BED-AF1971862131
51818,ny ,Westford,90309C1C-8ECA-4547-8BED-AF1971862131
51819,ny ,West Leyden,90309C1C-8ECA-4547-8BED-AF1971862131
51820,ny ,West Winfield,90309C1C-8ECA-4547-8BED-AF1971862131
51821,ny ,Williamstown,90309C1C-8ECA-4547-8BED-AF1971862131
51822,ny ,Woodgate,90309C1C-8ECA-4547-8BED-AF1971862131
51823,ny ,Adams,90309C1C-8ECA-4547-8BED-AF1971862131
51824,ny ,Adams Center,90309C1C-8ECA-4547-8BED-AF1971862131
51825,ny ,Antwerp,90309C1C-8ECA-4547-8BED-AF1971862131
51826,ny ,Oxbow,90309C1C-8ECA-4547-8BED-AF1971862131
51827,ny ,Belleville,90309C1C-8ECA-4547-8BED-AF1971862131
51828,ny ,Black River,90309C1C-8ECA-4547-8BED-AF1971862131
51829,ny ,Brownville,90309C1C-8ECA-4547-8BED-AF1971862131
51830,ny ,Calcium,90309C1C-8ECA-4547-8BED-AF1971862131
51831,ny ,Carthage,90309C1C-8ECA-4547-8BED-AF1971862131
51832,ny ,Castorland,90309C1C-8ECA-4547-8BED-AF1971862131
51833,ny ,Chase Mills,90309C1C-8ECA-4547-8BED-AF1971862131
51834,ny ,Copenhagen,90309C1C-8ECA-4547-8BED-AF1971862131
51835,ny ,Deer River,90309C1C-8ECA-4547-8BED-AF1971862131
51836,ny ,Deferiet,90309C1C-8ECA-4547-8BED-AF1971862131
51837,ny ,Denmark,90309C1C-8ECA-4547-8BED-AF1971862131
51838,ny ,Depauville,90309C1C-8ECA-4547-8BED-AF1971862131
51839,ny ,De Peyster,90309C1C-8ECA-4547-8BED-AF1971862131
51840,ny ,Ellisburg,90309C1C-8ECA-4547-8BED-AF1971862131
51841,ny ,Felts Mills,90309C1C-8ECA-4547-8BED-AF1971862131
51842,ny ,Fine,90309C1C-8ECA-4547-8BED-AF1971862131
51843,ny ,Fishers Landing,90309C1C-8ECA-4547-8BED-AF1971862131
51844,ny ,Great Bend,90309C1C-8ECA-4547-8BED-AF1971862131
51845,ny ,Hailesboro,90309C1C-8ECA-4547-8BED-AF1971862131
51846,ny ,Hannawa Falls,90309C1C-8ECA-4547-8BED-AF1971862131
51847,ny ,Helena,90309C1C-8ECA-4547-8BED-AF1971862131
51848,ny ,Henderson Harbor,90309C1C-8ECA-4547-8BED-AF1971862131
51849,ny ,La Fargeville,90309C1C-8ECA-4547-8BED-AF1971862131
51850,ny ,Lisbon,90309C1C-8ECA-4547-8BED-AF1971862131
51851,ny ,Lorraine,90309C1C-8ECA-4547-8BED-AF1971862131
51852,ny ,Mannsville,90309C1C-8ECA-4547-8BED-AF1971862131
51853,ny ,Natural Bridge,90309C1C-8ECA-4547-8BED-AF1971862131
51854,ny ,Newton Falls,90309C1C-8ECA-4547-8BED-AF1971862131
51855,ny ,Norfolk,90309C1C-8ECA-4547-8BED-AF1971862131
51856,ny ,Oswegatchie,90309C1C-8ECA-4547-8BED-AF1971862131
51859,ny ,Philadelphia,90309C1C-8ECA-4547-8BED-AF1971862131
51860,ny ,Pierrepont Manor,90309C1C-8ECA-4547-8BED-AF1971862131
51861,ny ,Pyrites,90309C1C-8ECA-4547-8BED-AF1971862131
51862,ny ,Raymondville,90309C1C-8ECA-4547-8BED-AF1971862131
51863,ny ,Redwood,90309C1C-8ECA-4547-8BED-AF1971862131
51864,ny ,Rensselaer Falls,90309C1C-8ECA-4547-8BED-AF1971862131
51865,ny ,Richville,90309C1C-8ECA-4547-8BED-AF1971862131
51866,ny ,Rodman,90309C1C-8ECA-4547-8BED-AF1971862131
51867,ny ,Rooseveltown,90309C1C-8ECA-4547-8BED-AF1971862131
51868,ny ,Russell,90309C1C-8ECA-4547-8BED-AF1971862131
51869,ny ,South Colton,90309C1C-8ECA-4547-8BED-AF1971862131
51871,ny ,Theresa,90309C1C-8ECA-4547-8BED-AF1971862131
51872,ny ,West Stockholm,90309C1C-8ECA-4547-8BED-AF1971862131
51873,ny ,Winthrop,90309C1C-8ECA-4547-8BED-AF1971862131
51874,ny ,Barton,90309C1C-8ECA-4547-8BED-AF1971862131
51875,ny ,Berkshire,90309C1C-8ECA-4547-8BED-AF1971862131
51876,ny ,Blodgett Mills,90309C1C-8ECA-4547-8BED-AF1971862131
51877,ny ,Bloomville,90309C1C-8ECA-4547-8BED-AF1971862131
51878,ny ,Bovina Center,90309C1C-8ECA-4547-8BED-AF1971862131
51879,ny ,Castle Creek,90309C1C-8ECA-4547-8BED-AF1971862131
51880,ny ,Colliersville,90309C1C-8ECA-4547-8BED-AF1971862131
51881,ny ,Corbettsville,90309C1C-8ECA-4547-8BED-AF1971862131
51882,ny ,Davenport,90309C1C-8ECA-4547-8BED-AF1971862131
51883,ny ,Davenport Center,90309C1C-8ECA-4547-8BED-AF1971862131
51884,ny ,East Branch,90309C1C-8ECA-4547-8BED-AF1971862131
51885,ny ,East Pharsalia,90309C1C-8ECA-4547-8BED-AF1971862131
51886,ny ,Fishs Eddy,90309C1C-8ECA-4547-8BED-AF1971862131
51887,ny ,Gilbertsville,90309C1C-8ECA-4547-8BED-AF1971862131
51888,ny ,Glen Aubrey,90309C1C-8ECA-4547-8BED-AF1971862131
51889,ny ,Greene,90309C1C-8ECA-4547-8BED-AF1971862131
51890,ny ,Guilford,90309C1C-8ECA-4547-8BED-AF1971862131
51891,ny ,Hamden,90309C1C-8ECA-4547-8BED-AF1971862131
51892,ny ,Harford,90309C1C-8ECA-4547-8BED-AF1971862131
51893,ny ,Richford,90309C1C-8ECA-4547-8BED-AF1971862131
51894,ny ,Harpersfield,90309C1C-8ECA-4547-8BED-AF1971862131
51895,ny ,Hobart,90309C1C-8ECA-4547-8BED-AF1971862131
51896,ny ,Killawog,90309C1C-8ECA-4547-8BED-AF1971862131
51897,ny ,Lisle,90309C1C-8ECA-4547-8BED-AF1971862131
51898,ny ,Masonville,90309C1C-8ECA-4547-8BED-AF1971862131
51899,ny ,Meridale,90309C1C-8ECA-4547-8BED-AF1971862131
51900,ny ,Morris,90309C1C-8ECA-4547-8BED-AF1971862131
51901,ny ,Mount Upton,90309C1C-8ECA-4547-8BED-AF1971862131
51902,ny ,Mount Vision,90309C1C-8ECA-4547-8BED-AF1971862131
51903,ny ,Newark Valley,90309C1C-8ECA-4547-8BED-AF1971862131
51904,ny ,Nineveh,90309C1C-8ECA-4547-8BED-AF1971862131
51905,ny ,North Norwich,90309C1C-8ECA-4547-8BED-AF1971862131
51906,ny ,Otego,90309C1C-8ECA-4547-8BED-AF1971862131
51907,ny ,Ouaquaga,90309C1C-8ECA-4547-8BED-AF1971862131
51908,ny ,Port Crane,90309C1C-8ECA-4547-8BED-AF1971862131
51909,ny ,Portlandville,90309C1C-8ECA-4547-8BED-AF1971862131
51911,ny ,Shinhopple,90309C1C-8ECA-4547-8BED-AF1971862131
51912,ny ,Sidney Center,90309C1C-8ECA-4547-8BED-AF1971862131
51913,ny ,Smithboro,90309C1C-8ECA-4547-8BED-AF1971862131
51914,ny ,South Kortright,90309C1C-8ECA-4547-8BED-AF1971862131
51915,ny ,South New Berlin,90309C1C-8ECA-4547-8BED-AF1971862131
51916,ny ,South Plymouth,90309C1C-8ECA-4547-8BED-AF1971862131
51917,ny ,Treadwell,90309C1C-8ECA-4547-8BED-AF1971862131
51918,ny ,Trout Creek,90309C1C-8ECA-4547-8BED-AF1971862131
51919,ny ,Tunnel,90309C1C-8ECA-4547-8BED-AF1971862131
51920,ny ,Wells Bridge,90309C1C-8ECA-4547-8BED-AF1971862131
51921,ny ,West Davenport,90309C1C-8ECA-4547-8BED-AF1971862131
51922,ny ,West Oneonta,90309C1C-8ECA-4547-8BED-AF1971862131
51923,ny ,Willet,90309C1C-8ECA-4547-8BED-AF1971862131
51924,ny ,Willseyville,90309C1C-8ECA-4547-8BED-AF1971862131
51925,ny ,Appleton,90309C1C-8ECA-4547-8BED-AF1971862131
51926,ny ,Athol Springs,90309C1C-8ECA-4547-8BED-AF1971862131
51927,ny ,Cowlesville,90309C1C-8ECA-4547-8BED-AF1971862131
51928,ny ,Basom,90309C1C-8ECA-4547-8BED-AF1971862131
51929,ny ,Burt,90309C1C-8ECA-4547-8BED-AF1971862131
51930,ny ,Centerville,90309C1C-8ECA-4547-8BED-AF1971862131
51931,ny ,Chaffee,90309C1C-8ECA-4547-8BED-AF1971862131
51932,ny ,Colden,90309C1C-8ECA-4547-8BED-AF1971862131
51933,ny ,Collins Center,90309C1C-8ECA-4547-8BED-AF1971862131
51935,ny ,Crittenden,90309C1C-8ECA-4547-8BED-AF1971862131
51936,ny ,Dale,90309C1C-8ECA-4547-8BED-AF1971862131
51937,ny ,Dayton,90309C1C-8ECA-4547-8BED-AF1971862131
51938,ny ,Delevan,90309C1C-8ECA-4547-8BED-AF1971862131
51939,ny ,East Bethany,90309C1C-8ECA-4547-8BED-AF1971862131
51940,ny ,East Concord,90309C1C-8ECA-4547-8BED-AF1971862131
51941,ny ,East Pembroke,90309C1C-8ECA-4547-8BED-AF1971862131
51942,ny ,Farnham,90309C1C-8ECA-4547-8BED-AF1971862131
51943,ny ,Sandusky,90309C1C-8ECA-4547-8BED-AF1971862131
51944,ny ,Glenwood,90309C1C-8ECA-4547-8BED-AF1971862131
51945,ny ,Java Center,90309C1C-8ECA-4547-8BED-AF1971862131
51946,ny ,Java Village,90309C1C-8ECA-4547-8BED-AF1971862131
51947,ny ,Lawtons,90309C1C-8ECA-4547-8BED-AF1971862131
51948,ny ,Stella Niagara,90309C1C-8ECA-4547-8BED-AF1971862131
51949,ny ,Lyndonville,90309C1C-8ECA-4547-8BED-AF1971862131
51950,ny ,Machias,90309C1C-8ECA-4547-8BED-AF1971862131
51951,ny ,Marilla,90309C1C-8ECA-4547-8BED-AF1971862131
51952,ny ,Newfane,90309C1C-8ECA-4547-8BED-AF1971862131
51953,ny ,North Boston,90309C1C-8ECA-4547-8BED-AF1971862131
51954,ny ,North Evans,90309C1C-8ECA-4547-8BED-AF1971862131
51955,ny ,Olcott,90309C1C-8ECA-4547-8BED-AF1971862131
51956,ny ,Perrysburg,90309C1C-8ECA-4547-8BED-AF1971862131
51957,ny ,Pike,90309C1C-8ECA-4547-8BED-AF1971862131
51959,ny ,Sardinia,90309C1C-8ECA-4547-8BED-AF1971862131
51960,ny ,Sheridan,90309C1C-8ECA-4547-8BED-AF1971862131
51961,ny ,Spring Brook,90309C1C-8ECA-4547-8BED-AF1971862131
51963,ny ,Van Buren Point,90309C1C-8ECA-4547-8BED-AF1971862131
51964,ny ,Varysburg,90309C1C-8ECA-4547-8BED-AF1971862131
51965,ny ,Versailles,90309C1C-8ECA-4547-8BED-AF1971862131
51966,ny ,Wales Center,90309C1C-8ECA-4547-8BED-AF1971862131
51967,ny ,Wilson,90309C1C-8ECA-4547-8BED-AF1971862131
51968,ny ,Yorkshire,90309C1C-8ECA-4547-8BED-AF1971862131
51969,ny ,Adams Basin,90309C1C-8ECA-4547-8BED-AF1971862131
51970,ny ,Alton,90309C1C-8ECA-4547-8BED-AF1971862131
51971,ny ,Bellona,90309C1C-8ECA-4547-8BED-AF1971862131
51972,ny ,Branchport,90309C1C-8ECA-4547-8BED-AF1971862131
51973,ny ,Castile,90309C1C-8ECA-4547-8BED-AF1971862131
51974,ny ,Clarendon,90309C1C-8ECA-4547-8BED-AF1971862131
51975,ny ,Conesus,90309C1C-8ECA-4547-8BED-AF1971862131
51976,ny ,Dresden,90309C1C-8ECA-4547-8BED-AF1971862131
51977,ny ,East Williamson,90309C1C-8ECA-4547-8BED-AF1971862131
51978,ny ,Fancher,90309C1C-8ECA-4547-8BED-AF1971862131
